연번,시,구,도로명 주소,세부 위치,설치 장소 유형,수거 쓰레기 종류,Latitude,Longitude
214,서울특별시,종로구,사직로8길 4,버스정류장(01-1128),"정류소(버스,택시 등)",재활용쓰레기,37.5744169,126.9688811
215,서울특별시,종로구,종로3가 45-4,종로4가 종묘 버스정류장(01-017),"정류소(버스,택시 등)",일반쓰레기,37.570492,126.9937222
216,서울특별시,종로구,종로3가 45-4,종로4가 종묘 버스정류장(01-017),"정류소(버스,택시 등)",재활용쓰레기,37.570492,126.9937222
217,서울특별시,종로구,종로4가 183,종로5가 광장시장 버스정류장(01-019),"정류소(버스,택시 등)",일반쓰레기,37.5708563,126.9990389
218,서울특별시,종로구,종로4가 183,종로5가 광장시장 버스정류장(01-019),"정류소(버스,택시 등)",재활용쓰레기,37.5708563,126.9990389
219,서울특별시,종로구,종로129,종로3가 버스정류소(01-016),"정류소(버스,택시 등)",일반쓰레기,37.5704474,126.990896
220,서울특별시,종로구,종로129,종로3가 버스정류소(01-016),"정류소(버스,택시 등)",재활용쓰레기,37.5704474,126.990896
221,서울특별시,종로구,돈화문로 63-1,상가지역,상가지역,일반쓰레기,37.5741658,126.9908385
222,서울특별시,종로구,돈화문로 63-1,상가지역,상가지역,재활용쓰레기,37.5741658,126.9908385
223,서울특별시,종로구,율곡로 88,창덕궁(01296),"정류소(버스,택시 등)",일반쓰레기,37.5768578,126.9889298
224,서울특별시,종로구,율곡로 88,창덕궁(01296),"정류소(버스,택시 등)",재활용쓰레기,37.5768578,126.9889298
225,서울특별시,종로구,연건동 28-2,"창경궁, 서울대병원 버스정류장(01-002)","정류소(버스,택시 등)",일반쓰레기,37.5807323,126.9994808
226,서울특별시,종로구,연건동 28-2,"창경궁, 서울대병원 버스정류장(01-002)","정류소(버스,택시 등)",재활용쓰레기,37.5807323,126.9994808
227,서울특별시,종로구,연건동 28-2,"창경궁, 서울대병원 버스정류장(01-002)","정류소(버스,택시 등)",일반쓰레기,37.5807323,126.9994808
228,서울특별시,종로구,연건동 28-2,"창경궁, 서울대병원 버스정류장(01-002)","정류소(버스,택시 등)",재활용쓰레기,37.5807323,126.9994808
229,서울특별시,종로구,대학로 8길 1,마로니에공원 버스정류장(01-220),"정류소(버스,택시 등)",일반쓰레기,37.580938,127.0024386
230,서울특별시,종로구,대학로 8길 1,마로니에공원 버스정류장(01-220),"정류소(버스,택시 등)",재활용쓰레기,37.580938,127.0024386
231,서울특별시,종로구,대학로 8길 1,마로니에공원 버스정류장(01-220),"정류소(버스,택시 등)",일반쓰레기,37.580938,127.0024386
232,서울특별시,종로구,대학로 8길 1,마로니에공원 버스정류장(01-220),"정류소(버스,택시 등)",재활용쓰레기,37.580938,127.0024386
233,서울특별시,종로구,종로 200,종로5가 광장시장 버스정류장(01-020),"정류소(버스,택시 등)",일반쓰레기,37.570669,126.9998978
234,서울특별시,종로구,종로 200,종로5가 광장시장 버스정류장(01-020),"정류소(버스,택시 등)",재활용쓰레기,37.570669,126.9998978
235,서울특별시,종로구,종로 200,종로5가 광장시장 버스정류장(01-020),"정류소(버스,택시 등)",일반쓰레기,37.570669,126.9998978
236,서울특별시,종로구,종로 200,종로5가 광장시장 버스정류장(01-020),"정류소(버스,택시 등)",재활용쓰레기,37.570669,126.9998978
237,서���특별시,종로구,창경궁로 235,명륜3가 성대입구 버스정류장(01-003),"정류소(버스,택시 등)",일반쓰레기,37.5830164,126.998326
238,서울특별시,종로구,창경궁로 235,명륜3가 성대입구 버스정류장(01-003),"정류소(버스,택시 등)",재활용쓰레기,37.5830164,126.998326
239,서울특별시,종로구,창경궁로 235,명륜3가 성대입구 버스정류장(01-003),"정류소(버스,택시 등)",일반쓰레기,37.5830164,126.998326
240,서울특별시,종로구,창경궁로 235,명륜3가 성대입구 버스정�����장(01-003),"정류소(버스,택시 등)",재활용쓰레기,37.5830164,126.998326
241,서울특별시,종로구,창경궁로 269,혜화로터리 버스정류장(01-005),"정류소(버스,택시 등)",일반쓰레기,37.5852724,127.0006884
242,서울특별시,종로구,창경궁로 269,혜화로터리 버스정류장(01-005),"정류소(버스,택시 등)",재활용쓰레기,37.5852724,127.0006884
243,서울특별시,종로구,창경궁로 269,혜화로터리 버스정류장(01-005),"정류소(버스,택시 등)",일반쓰레기,37.5852724,127.0006884
244,서울특별시,종로구,창경궁로 269,혜화로터리 버스정류장(01-005),"정류소(버스,택시 등)",재활용쓰레기,37.5852724,127.0006884
245,서울특별시,종로구,대학로 145,아이브로우바 앞 ,"정류소(버스,택시 등)",일반쓰레기,37.5841402,127.0012818
246,서울특별시,종로구,대학로 145,아이브로우바 앞 ,"정류소(버스,택시 등)",재활용쓰레기,37.5841402,127.0012818
247,서울특별시,종로구,대학로 145,아이브로우바 앞 ,"정류소(버스,택시 등)",일반쓰레기,37.5841402,127.0012818
248,서울특별시,종로구,대학로 145,아이브로우바 앞 ,"정류소(버스,택시 등)",재활용쓰레기,37.5841402,127.0012818
249,서울특별시,종로구,대학로 75,방송통신대 버스정류장(01-219),"정류소(버스,택시 등)",일반쓰레기,37.5780312,127.0018502
250,서울특별시,종로구,대학로 75,방송통신대 버스정류장(01-219),"정류소(버스,택시 등)",재활용쓰레기,37.5780312,127.0018502
251,서울특별시,종로구,대학로 75,방송통신대 버스정류장(01-219),"정류소(버스,택시 등)",일반쓰레기,37.5780312,127.0018502
252,서울특별시,종로구,대학로 75,방송통신대 버스정류장(01-219),"정류소(버스,택시 등)",재활용쓰레기,37.5780312,127.0018502
253,서울특별시,종로구,종로4가 32-8,종로4가 버스정류소(01-018),"정류소(버스,택시 등)",일반쓰레기,37.5706625,126.9968261
254,서울특별시,종로구,종로4가 32-8,종로4가 버스정류소(01-018),"정류소(버스,택시 등)",재활용쓰레기,37.5706625,126.9968261
255,서울특별시,종로구,종로5가 82-1,종로6가 버스정류소(01-021),"정류소(버스,택시 등)",일반쓰레기,37.571031,127.0019512
256,서울특별시,종로구,종로5가 82-1,종로6가 버스정류소(01-021),"정류소(버스,택시 등)",재활용쓰레기,37.571031,127.0019512
257,서울특별시,종로구,종로5가 82-1,종로6가 버스정류소(01-021),"정류소(버스,택시 등)",일반쓰레기,37.571031,127.0019512
258,서울특별시,종로구,종로5가 82-1,종로6가 버스정류소(01-021),"정류소(버스,택시 등)",재활용쓰레기,37.571031,127.0019512
259,서울특별시,종로구,창신동 204-14,동대문(흥인지문)I3(01-037),"정류소(버스,택시 등)",일반쓰레기,37.5721241,127.0122581
260,서울특별시,종로구,창신동 204-14,동대문(흥인지문)I3(01-037),"정류소(버스,택시 등)",재활용쓰레기,37.5721241,127.0122581
261,서울특별시,종로구,종로5가 11-2,종로5가I6(이동형)(01-120),"정류소(버스,택시 등)",일반쓰레기,37.5711086,127.0049219
262,서울특별시,종로구,종로5가 11-2,종로5가I6(이동형)(01-121),"정류소(버스,택시 등)",재활용쓰레기,37.5711086,127.0049219
263,서울특별시,종로구,종로6가(종로41길),종로6가I6(이동형)(01-022),"정류소(버스,택시 등)",일반쓰레기,37.572389,127.0065664
264,서울특별시,종로구,종로6가(종로42길),종로6가I6(이동형)(01-022),"정류소(버스,택시 등)",재활용쓰레기,37.5719508,127.0076798
265,서울특별시,종로구,대학로 65,"방송통신대, 이화장(01-022)","정류소(버스,택시 등)",일반쓰레기,37.5771508,127.0014272
266,서울특별시,종로구,대학로 65,"방송통신대, 이화장(01-022)","정류소(버스,택시 등)",재활용쓰레기,37.5771508,127.0014272
267,서울특별시,종로구,대학로 91,종로소방소 연건 앞,상가지역,일반쓰레기,37.5794174,127.0018335
268,서울특별시,종로구,대학로 91,종로소방소 연건 앞,상가지역,재활용쓰레기,37.5794174,127.0018335
269,서울특별시,종로구,삼일대로 393-1,종로2가 사거리(01001),"정류소(버스,택시 등)",일반쓰레기,37.5697728,126.9874263
270,서울특별시,종로구,삼일대로 393-1,종로2가 사거리(01001),"정류소(버스,택시 등)",재활용쓰레기,37.5697728,126.9874263
271,서울특별시,종로구,자하문로 11,경복궁역(01115),"정류소(버스,택시 등)",일반쓰레기,37.5770411,126.972097
272,서울특별시,종로구,자하문로 11,경복궁역(01115),"정류소(버스,택시 등)",재활용쓰레기,37.5770411,126.972097
273,서울특별시,중구,서소문로 120,서소문 버스정류장 02-133,"정류소(버스,택시 등)",일반쓰레기,37.5628925,126.9746671
274,서울특별시,중구,서소문로 120,서소문 버스정류장 02-133,"정류소(버스,택시 등)",재활용쓰레기,37.5628925,126.9746671
275,서울특별시,중구,서소문로 129,시청역 11번출구 ,지하철역 입구,일반쓰레기,37.5638282,126.9752055
276,서울특별시,중구,서소문로 129,시청역 11번출구 ,지하철역 입구,재활용쓰레기,37.5638282,126.9752055
277,서울특별시,중구,새문안로 30,정동사거리 삼성병원 맞은편 충정로1가(51-5),도로변(횡단보도 포함),일반쓰레기,37.5678178,126.9689891
278,서울특별시,중구,새문안로 30,정동사거리 삼성병원 맞은편 충정로1가(51-5),도로변(횡단보도 포함),재활용쓰레기,37.5678178,126.9689891
279,서울특별시,중구,청파로 463,한국경제신문사.서소문역사공원(02-108),"정류소(버스,택시 등)",일반쓰레기,37.5601277,126.9672069
280,서울특별시,중구,청파로 463,한국경제신문사.서소문역사공원(02-108),"정류소(버스,택시 등)",재활용쓰레기,37.5601277,126.9672069
281,서울특별시,중구,남대문로 36,남대문시장 버스정류장 02-126,"정류소(버스,택시 등)",일반쓰레기,37.5612047,126.9801362
282,서울특별시,중구,남대문로 36,남대문시장 버스정류장 02-126,"정류소(버스,택시 등)",재활용쓰레기,37.5612047,126.9801362
283,서울특별시,중구,퇴계로 52,티마크 호텔 앞 버스정류장 02-146,"정류소(버스,택시 등)",일반쓰레기,37.5584538,126.9786466
284,서울특별시,중구,퇴계로 52,티마크 호텔 앞 버스정류장 02-146,"정류소(버스,택시 등)",재활용쓰레기,37.5584538,126.9786466
285,서울특별시,중구,세종대로5길 18,보원빌딩 앞 소공원,"광장, 공원",일반쓰레기,37.5591651,126.973324
286,서울특별시,중구,세종대로5길 18,보원빌딩 앞 소공원,"광장, 공원",재활용쓰레기,37.5591651,126.973324
287,서울특별시,중구,세종대로5길 18,보원빌딩 앞 소공원,"광장, 공원",재활용쓰레기,37.5591651,126.973324
288,서울특별시,중구,세종대로5길 18,보원빌딩 앞 소공원,"광장, 공원",재활용쓰레기,37.5591651,126.973324
289,서울특별시,중구,만리재로 177,손기정 체육공원 입구 버스정류장(02-102),"정류소(버스,택시 등)",일반쓰레기,37.5551129,126.9657954
290,서울특별시,중구,만리재로 177,손기정 체육공원 입구 버스정류장(02-102),"정류소(버스,택시 등)",재활용쓰레기,37.5551129,126.9657954
291,서울특별시,중구,서소문로 34,종근당 충정로역 버스정류장(02-107),"정류소(버스,택시 등)",일반쓰레기,37.5601411,126.9655941
292,서울특별시,중구,서소문로 34,종근당 충정로역 버스정류장(02-107),"정류소(버스,택시 등)",재활용쓰레기,37.5601411,126.9655941
293,서울특별시,중구,남대문로 26,"남대문시장, 이회영활동터 버스정류장(02-219)","정류소(버스,택시 등)",일반쓰레기,37.560947,126.9785216
294,서울특별시,중구,남대문로 26,"남대문시장, 이회영활동터 버스정류장(02-219)","정류소(버스,택시 등)",재활용쓰레기,37.560947,126.9785216
295,서울특별시,중구,퇴계로 120,명동역 4번 출귀 뒤(버스정류장 02-149),"정류소(버스,택시 등)",일반쓰레기,37.560576,126.9851417
296,서울특별시,중구,퇴계로 120,명동역 4번 출귀 뒤(버스정류장 02-149),"정류소(버스,택시 등)",재활용쓰레기,37.560576,126.9851417
297,서울특별시,중구,퇴계로 183,한옥마을 버스정류장 명동방면 (02-151),"정류소(버스,택시 등)",일반쓰레기,37.561315,126.9923182
298,서울특별시,중구,퇴계로 183,한옥마을 버스정류장 명동방면 (02-151),"정류소(버스,택시 등)",재활용쓰레기,37.561315,126.9923182
299,서울특별시,중구,퇴계로 180,GS25중구퇴계점 앞 ,도로변(횡단보도 포함),일반쓰레기,37.5608609,126.9917266
300,서울특별시,중구,퇴계로 180,GS25중구퇴계점 앞 ,도로변(횡단보도 포함),재활용쓰레기,37.5608609,126.9917266
301,서울특별시,중구,퇴계로 115,명동역 6번출구 앞,지하철역 입구,일반쓰레기,37.5610521,126.9845198
302,서울특별시,중구,퇴계로 115,명동역 6번출구 앞,지하철역 입구,일반쓰레기,37.5610521,126.9845198
303,서울특별시,중구,퇴계로 115,명동역 6번출구 앞,지하철역 입구,재활용쓰레기,37.5610521,126.9845198
304,서울특별시,중구,퇴계로 115,명동역 6번출구 앞,지하철역 입구,재활용쓰레기,37.5610521,126.9845198
305,서울특별시,중구,삼일대로 330,평화방송앞 버스환승센터 02-002,"정류소(버스,택시 등)",일반쓰레기,37.564205,126.9883542
306,서울특별시,중구,삼일대로 330,평화방송앞 버스환승센터 02-002,"정류소(버스,택시 등)",일반쓰레기,37.564205,126.9883542
307,서울특별시,중구,삼일대로 330,평화방송앞 버스환승센터 02-002,"정류소(버스,택시 등)",재활용쓰레기,37.564205,126.9883542
308,서울특별시,중구,삼일대로 343,남대문세무서 앞 환승센터 02-001,"정류소(버스,택시 등)",일반쓰레기,37.565092,126.9870157
